MAC,Timestamp,Signal Quality,Channel Frequency
82:86:ed:f3:41:a7,1677847637.1399891,100,2412
f2:d2:58:07:24:37,1677847637.1868372,100,2412
82:86:ed:f3:41:a7,1677847637.2315202,54,2412
82:86:ed:f3:41:a7,1677847637.2516031,54,2412
da:a1:19:75:c8:74,1677847637.647239,68,2412
8a:4b:19:e2:c3:a2,1677847637.910002,54,2412
da:a1:19:75:c8:74,1677847637.967179,68,2412
ce:56:0f:35:73:15,1677847638.352191,100,2412
86:77:23:f1:9a:a7,1677847639.583224,77,2432
42:f2:e1:d6:73:bf,1677847639.804054,72,2442
ba:82:37:96:33:75,1677847642.383827,12,5640
6e:01:01:b8:3c:1c,1677847644.095474,72,2412
56:29:05:8b:68:68,1677847644.398334,77,2412
a6:a2:69:05:57:9b,1677847645.834685,86,2412
00:0e:8e:91:55:3f,1677847647.9416,18,2412
00:0e:8e:91:55:3f,1677847647.941628,18,2412
2a:6b:01:c5:6e:71,1677847649.6750143,21,5200
00:d0:2d:e3:92:c3,1677847656.0714803,81,2412
00:d0:2d:e3:92:c3,1677847656.0878181,77,2412
2e:b2:ac:3e:aa:f9,1677847657.6928132,86,2447
2e:b2:ac:3e:aa:f9,1677847657.712488,100,2447
82:8e:b9:5a:61:28,1677847661.846109,77,2412
82:8e:b9:5a:61:28,1677847661.874175,77,2412
00:d0:2d:e3:92:c3,1677847664.1516633,86,2412
00:d0:2d:e3:92:c3,1677847664.178111,81,2412
00:0e:8e:91:55:3f,1677847666.0659902,12,2427
00:0e:8e:91:55:3f,1677847666.0660372,18,2427
22:99:a7:38:95:98,1677847667.188209,77,2472
00:d0:2d:e3:92:c3,1677847672.191266,81,2412
00:d0:2d:e3:92:c3,1677847672.212948,81,2412
00:d0:2d:e3:92:c3,1677847672.25459,77,2412
ba:4d:f0:89:26:6b,1677847672.8323991,86,2412
00:d0:2d:e3:92:c3,1677847680.265985,86,2412
92:39:d7:df:c3:a7,1677847681.009032,81,2412
92:39:d7:df:c3:a7,1677847681.082983,81,2412
00:d0:2d:e3:92:c3,1677847706.153422,81,2412
72:62:93:74:4d:a7,1677847706.3483973,81,2412
00:d0:2d:e3:92:c3,1677847714.192207,86,2412
00:d0:2d:e3:92:c3,1677847714.2546072,81,2412
48:d6:d5:32:07:c0,1677847714.5028622,81,2412
48:d6:d5:32:07:c0,1677847714.503988,81,2412
48:d6:d5:32:07:c0,1677847714.505105,81,2412
48:d6:d5:32:07:c0,1677847714.506194,77,2412
9e:6a:af:80:ce:d8,1677847714.769622,81,2412
ba:f9:23:70:95:16,1677847715.2873502,77,2412
be:ad:b4:7c:00:03,1677847716.0573442,77,2412
ea:ed:ab:a3:9b:c4,1677847720.323415,72,2467
2e:cd:fd:ae:c0:bc,1677847721.7029362,12,5540
2e:cd:fd:ae:c0:bc,1677847721.7250361,15,5540
c6:41:37:88:ac:4d,1677847723.9590342,77,2412
c6:41:37:88:ac:4d,1677847723.99318,77,2412
ba:be:d2:5b:6b:5e,1677847744.441344,72,2412
ba:be:d2:5b:6b:5e,1677847744.462166,72,2412
ba:be:d2:5b:6b:5e,1677847744.482232,68,2412
ba:be:d2:5b:6b:5e,1677847744.5476723,63,2412
ba:be:d2:5b:6b:5e,1677847744.5906482,77,2412
ba:be:d2:5b:6b:5e,1677847744.6113172,72,2412
cc:21:19:00:b1:46,1677847745.4009302,81,2412
cc:21:19:00:b1:46,1677847745.419806,81,2412
cc:21:19:00:b1:46,1677847745.9612792,68,2427
cc:21:19:00:b1:46,1677847745.981939,63,2427
d6:c3:1a:8d:ea:4d,1677847751.1934001,72,2412
d6:c3:1a:8d:ea:4d,1677847751.2460532,68,2412
d6:c3:1a:8d:ea:4d,1677847751.9879172,77,2412
d6:c3:1a:8d:ea:4d,1677847752.330382,72,2412
20:1f:3b:29:a2:55,1677847763.888967,90,2437
00:d0:2d:e3:92:c3,1677847764.775571,77,2472
6a:2c:72:7b:46:86,1677847767.216844,86,2412
6a:2c:72:7b:46:86,1677847767.2417853,81,2412
cc:21:19:00:b1:46,1677847773.658354,100,2472
cc:21:19:00:b1:46,1677847773.682739,100,2472
48:d6:d5:32:07:c0,1677847778.7687082,81,2412
48:d6:d5:32:07:c0,1677847778.769866,81,2412
48:d6:d5:32:07:c0,1677847778.771121,81,2412
48:d6:d5:32:07:c0,1677847778.7721102,86,2412
00:d0:2d:e3:92:c3,1677847782.545841,81,2472
00:d0:2d:e3:92:c3,1677847782.588622,90,2472
96:a1:5e:00:27:64,1677847782.790102,21,5200
96:a1:5e:00:27:64,1677847782.8455193,15,5220
42:b3:e9:f7:73:f7,1677847783.4167671,15,5300
cc:21:19:00:b1:46,1677847794.133822,68,2412
cc:21:19:00:b1:46,1677847794.1537852,68,2412
16:a2:98:f0:32:c6,1677847794.7534552,77,2412
cc:21:19:00:b1:46,1677847795.3065763,81,2412
cc:21:19:00:b1:46,1677847795.3276632,81,2412
cc:21:19:00:b1:46,1677847795.4312472,68,2412
cc:21:19:00:b1:46,1677847795.5158453,68,2412
00:31:92:ab:a2:43,1677847798.3570592,72,2412
00:31:92:ab:a2:43,1677847798.483057,72,2412
66:2c:61:7a:98:cf,1677847798.610927,63,2412
66:2c:61:7a:98:cf,1677847798.612945,68,2412
66:2c:61:7a:98:cf,1677847798.61806,63,2412
00:31:92:ab:a2:43,1677847798.793266,77,2412
ea:e1:b7:fd:35:a5,1677847803.936983,77,2412
00:d0:2d:e3:92:c3,1677847806.2563043,77,2412
be:32:40:29:29:4a,1677847806.3324742,72,2412
fe:05:17:01:7a:15,1677847812.223571,81,2412
8e:5f:59:18:3f:2e,1677847815.4381661,77,2412
5a:07:da:9f:c6:5c,1677847820.601547,86,2412
4a:7d:8b:5b:60:db,1677847820.6584473,86,2412
4a:7d:8b:5b:60:db,1677847821.088617,77,2412
82:95:e7:ca:d6:ba,1677847821.9430192,86,2412
8e:25:e0:ca:66:c2,1677847822.693641,77,2412
8e:25:e0:ca:66:c2,1677847822.711441,81,2412
42:31:5c:b2:ac:bc,1677847823.4026062,77,2412
42:31:5c:b2:ac:bc,1677847823.7451952,72,2412
e2:9e:bb:ae:1c:0b,1677847829.2778392,77,2412
