MAC,Timestamp,Signal Quality,Channel Frequency
00:d0:2d:e3:92:c3,1678098996.379872,77,2412
02:2e:73:0d:20:d6,1678098996.8540082,81,2412
02:2e:73:0d:20:d6,1678098996.8747919,77,2412
e6:f7:0c:15:dc:8f,1678099000.8517976,90,2452
e6:f7:0c:15:dc:8f,1678099000.870907,100,2452
6e:4d:a9:dd:36:1b,1678099001.2107654,81,2467
da:96:f7:8d:4c:0c,1678099001.8278186,18,5240
e4:42:a6:a5:d3:9a,1678099003.7149823,72,2412
00:d0:2d:e3:92:c3,1678099004.419395,77,2412
00:d0:2d:e3:92:c3,1678099004.4393892,77,2412
e4:42:a6:a5:d3:9a,1678099005.481934,72,2412
e4:42:a6:a5:d3:9a,1678099006.747594,72,2412
e4:42:a6:a5:d3:9a,1678099006.7914543,77,2412
e4:42:a6:a5:d3:9a,1678099012.5722425,77,2412
e4:42:a6:a5:d3:9a,1678099013.148881,77,2412
8a:61:68:83:1a:ea,1678099013.9531567,68,2412
8a:61:68:83:1a:ea,1678099013.9733782,68,2412
e4:42:a6:a5:d3:9a,1678099014.3780222,72,2412
b2:58:2e:1b:e9:fe,1678099025.8759694,63,2412
b2:58:2e:1b:e9:fe,1678099025.89617,68,2412
00:d0:2d:e3:92:c3,1678099030.3188975,77,2412
fe:d9:f7:16:cf:0d,1678099058.037155,72,2412
1a:02:e8:56:97:67,1678099071.8517823,59,2452
1a:02:e8:56:97:67,1678099071.8655453,59,2452
6a:62:75:10:8a:8c,1678099072.1719322,77,2467
6a:62:75:10:8a:8c,1678099072.195455,72,2467
ca:5d:72:9d:f1:37,1678099078.0366306,77,2412
00:d0:2d:e3:92:c3,1678099080.7209575,86,2452
00:d0:2d:e3:92:c3,1678099080.7333405,90,2452
00:d0:2d:e3:92:c3,1678099080.8027172,81,2457
00:d0:2d:e3:92:c3,1678099088.4697592,77,2412
00:d0:2d:e3:92:c3,1678099096.4864051,72,2412
00:d0:2d:e3:92:c3,1678099096.514518,86,2412
0e:ed:65:1d:67:be,1678099096.5445852,54,2412
82:8d:3b:f5:b1:6d,1678099096.5724564,100,2412
2a:c2:b6:2f:3c:3e,1678099096.5994983,54,2412
be:8c:1b:44:4c:ce,1678099098.4266686,81,2452
be:8c:1b:44:4c:ce,1678099098.4285157,77,2452
b6:8a:10:41:eb:6b,1678099105.7818258,68,2412
d6:b1:0f:67:d5:e6,1678099106.9780698,59,2437
16:37:d2:6d:94:0d,1678099107.0799212,100,2442
16:37:d2:6d:94:0d,1678099107.1351671,100,2442
ba:71:39:9c:9f:3d,1678099107.6794565,100,2467
ba:71:39:9c:9f:3d,1678099107.7196193,100,2467
fe:cf:f2:ff:9b:62,1678099113.4563413,59,2412
fe:cf:f2:ff:9b:62,1678099113.4589045,59,2412
fe:cf:f2:ff:9b:62,1678099113.4813142,63,2412
fe:cf:f2:ff:9b:62,1678099113.4997065,63,2412
fe:cf:f2:ff:9b:62,1678099113.588589,68,2412
4a:24:d0:79:01:30,1678099114.2248206,100,2412
4a:24:d0:79:01:30,1678099114.2652473,59,2412
4a:24:d0:79:01:30,1678099114.3153512,54,2412
00:d0:2d:e3:92:c3,1678099114.3398468,72,2412
4a:24:d0:79:01:30,1678099114.4234388,100,2412
4a:24:d0:79:01:30,1678099114.4415083,54,2412
66:22:07:db:aa:7a,1678099115.0541382,59,2412
66:22:07:db:aa:7a,1678099115.0972743,59,2412
66:22:07:db:aa:7a,1678099115.1457648,63,2412
66:22:07:db:aa:7a,1678099115.2510772,68,2412
66:22:07:db:aa:7a,1678099115.2714207,63,2412
66:22:07:db:aa:7a,1678099115.3551817,63,2417
66:22:07:db:aa:7a,1678099115.4450862,72,2422
6a:f0:0e:c6:5c:ab,1678099120.2398307,63,2412
8e:2f:b1:13:b6:51,1678099121.496377,81,2412
8e:2f:b1:13:b6:51,1678099121.5516348,59,2412
2e:84:f1:c3:0c:f2,1678099121.9657717,54,2412
00:d0:2d:e3:92:c3,1678099122.3697517,77,2412
00:d0:2d:e3:92:c3,1678099122.3947234,86,2412
